Date,Close,High,Low,Open,Volume
2025-01-02 01:24:00+00:00,1.0353038311004639,1.0353038311004639,1.0353038311004639,1.0353038311004639,1.0
2025-01-02 01:25:00+00:00,1.0355182886123657,1.0355182886123657,1.0355182886123657,1.0355182886123657,1.0
2025-01-02 01:26:00+00:00,1.0356254577636719,1.0356254577636719,1.0356254577636719,1.0356254577636719,1.0
2025-01-02 01:27:00+00:00,1.0355182886123657,1.0355182886123657,1.0355182886123657,1.0355182886123657,1.0
2025-01-02 01:28:00+00:00,1.0356254577636719,1.0356254577636719,1.0356254577636719,1.0356254577636719,1.0
2025-01-02 01:29:00+00:00,1.0354111194610596,1.0354111194610596,1.0354111194610596,1.0354111194610596,1.0
2025-01-02 01:30:00+00:00,1.0354111194610596,1.0354111194610596,1.0354111194610596,1.0354111194610596,1.0
2025-01-02 01:31:00+00:00,1.0353038311004639,1.0353038311004639,1.0353038311004639,1.0353038311004639,1.0
2025-01-02 01:32:00+00:00,1.0353038311004639,1.0353038311004639,1.0353038311004639,1.0353038311004639,1.0
2025-01-02 01:33:00+00:00,1.0353038311004639,1.0353038311004639,1.0353038311004639,1.0353038311004639,1.0
2025-01-02 01:34:00+00:00,1.0353038311004639,1.0353038311004639,1.0353038311004639,1.0353038311004639,1.0
2025-01-02 01:35:00+00:00,1.0355182886123657,1.0355182886123657,1.0355182886123657,1.0355182886123657,1.0
2025-01-02 01:36:00+00:00,1.0355182886123657,1.0355182886123657,1.0355182886123657,1.0355182886123657,1.0
2025-01-02 01:37:00+00:00,1.0357327461242676,1.0357327461242676,1.0357327461242676,1.0357327461242676,1.0
2025-01-02 01:38:00+00:00,1.0357327461242676,1.0357327461242676,1.0357327461242676,1.0357327461242676,1.0
2025-01-02 01:39:00+00:00,1.0358400344848633,1.0358400344848633,1.0358400344848633,1.0358400344848633,1.0
2025-01-02 01:40:00+00:00,1.035947322845459,1.035947322845459,1.035947322845459,1.035947322845459,1.0
2025-01-02 01:41:00+00:00,1.0358400344848633,1.0358400344848633,1.0358400344848633,1.0358400344848633,1.0
2025-01-02 01:42:00+00:00,1.03616201877594,1.03616201877594,1.03616201877594,1.03616201877594,1.0
2025-01-02 01:43:00+00:00,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0
2025-01-02 01:44:00+00:00,1.0360547304153442,1.0360547304153442,1.0360547304153442,1.0360547304153442,1.0
2025-01-02 01:45:00+00:00,1.0360547304153442,1.0360547304153442,1.0360547304153442,1.0360547304153442,1.0
2025-01-02 01:46:00+00:00,1.0360547304153442,1.0360547304153442,1.0360547304153442,1.0360547304153442,1.0
2025-01-02 01:47:00+00:00,1.0360547304153442,1.0360547304153442,1.0360547304153442,1.0360547304153442,1.0
2025-01-02 01:48:00+00:00,1.03616201877594,1.03616201877594,1.03616201877594,1.03616201877594,1.0
2025-01-02 01:49:00+00:00,1.03616201877594,1.03616201877594,1.03616201877594,1.03616201877594,1.0
2025-01-02 01:50:00+00:00,1.03616201877594,1.03616201877594,1.03616201877594,1.03616201877594,1.0
2025-01-02 01:51:00+00:00,1.03616201877594,1.03616201877594,1.03616201877594,1.03616201877594,1.0
2025-01-02 01:52:00+00:00,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0
2025-01-02 01:53:00+00:00,1.03616201877594,1.03616201877594,1.03616201877594,1.03616201877594,1.0
2025-01-02 01:54:00+00:00,1.0360547304153442,1.0360547304153442,1.0360547304153442,1.0360547304153442,1.0
2025-01-02 01:55:00+00:00,1.03616201877594,1.03616201877594,1.03616201877594,1.03616201877594,1.0
2025-01-02 01:56:00+00:00,1.03616201877594,1.03616201877594,1.03616201877594,1.03616201877594,1.0
2025-01-02 01:57:00+00:00,1.03616201877594,1.03616201877594,1.03616201877594,1.03616201877594,1.0
2025-01-02 01:58:00+00:00,1.03616201877594,1.03616201877594,1.03616201877594,1.03616201877594,1.0
2025-01-02 01:59:00+00:00,1.0360547304153442,1.0360547304153442,1.0360547304153442,1.0360547304153442,1.0
2025-01-02 02:00:00+00:00,1.0360547304153442,1.0360547304153442,1.0360547304153442,1.0360547304153442,1.0
2025-01-02 02:01:00+00:00,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0
2025-01-02 02:02:00+00:00,1.03616201877594,1.03616201877594,1.03616201877594,1.03616201877594,1.0
2025-01-02 02:03:00+00:00,1.03616201877594,1.03616201877594,1.03616201877594,1.03616201877594,1.0
2025-01-02 02:04:00+00:00,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0
2025-01-02 02:05:00+00:00,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0
2025-01-02 02:06:00+00:00,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0
2025-01-02 02:07:00+00:00,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0
2025-01-02 02:08:00+00:00,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0
2025-01-02 02:09:00+00:00,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0
2025-01-02 02:10:00+00:00,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0
2025-01-02 02:11:00+00:00,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0
2025-01-02 02:12:00+00:00,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0
2025-01-02 02:13:00+00:00,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0
2025-01-02 02:14:00+00:00,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0
2025-01-02 02:15:00+00:00,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0
2025-01-02 02:16:00+00:00,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0
2025-01-02 02:17:00+00:00,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0362694263458252,1.0
2025-01-02 02:18:00+00:00,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0
2025-01-02 02:19:00+00:00,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0
2025-01-02 02:20:00+00:00,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0
2025-01-02 02:21:00+00:00,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0
2025-01-02 02:22:00+00:00,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0
2025-01-02 02:23:00+00:00,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0
2025-01-02 02:24:00+00:00,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0363768339157104,1.0
2025-01-02 02:25:00+00:00,1.0364842414855957,1.0364842414855957,1.0364842414855957,1.0364842414855957,1.0
2025-01-02 02:26:00+00:00,1.036591649055481,1.036591649055481,1.036591649055481,1.036591649055481,1.0
2025-01-02 02:27:00+00:00,1.036591649055481,1.036591649055481,1.036591649055481,1.036591649055481,1.0
2025-01-02 02:28:00+00:00,1.036591649055481,1.036591649055481,1.036591649055481,1.036591649055481,1.0
2025-01-02 02:29:00+00:00,1.036591649055481,1.036591649055481,1.036591649055481,1.036591649055481,1.0
2025-01-02 02:30:00+00:00,1.036591649055481,1.036591649055481,1.036591649055481,1.036591649055481,1.0
2025-01-02 02:31:00+00:00,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0
2025-01-02 02:32:00+00:00,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0
2025-01-02 02:33:00+00:00,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0
2025-01-02 02:34:00+00:00,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0
2025-01-02 02:35:00+00:00,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0
2025-01-02 02:36:00+00:00,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0
2025-01-02 02:37:00+00:00,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0
2025-01-02 02:38:00+00:00,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0
2025-01-02 02:39:00+00:00,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0366991758346558,1.0
2025-01-02 02:40:00+00:00,1.0369141101837158,1.0369141101837158,1.0369141101837158,1.0369141101837158,1.0
2025-01-02 02:41:00+00:00,1.036806583404541,1.036806583404541,1.036806583404541,1.036806583404541,1.0
2025-01-02 02:42:00+00:00,1.0369141101837158,1.0369141101837158,1.0369141101837158,1.0369141101837158,1.0
2025-01-02 02:43:00+00:00,1.0369141101837158,1.0369141101837158,1.0369141101837158,1.0369141101837158,1.0
2025-01-02 02:44:00+00:00,1.0370217561721802,1.0370217561721802,1.0370217561721802,1.0370217561721802,1.0
2025-01-02 02:45:00+00:00,1.0369141101837158,1.0369141101837158,1.0369141101837158,1.0369141101837158,1.0
2025-01-02 02:46:00+00:00,1.0371291637420654,1.0371291637420654,1.0371291637420654,1.0371291637420654,1.0
2025-01-02 02:47:00+00:00,1.0371291637420654,1.0371291637420654,1.0371291637420654,1.0371291637420654,1.0
2025-01-02 02:48:00+00:00,1.0371291637420654,1.0371291637420654,1.0371291637420654,1.0371291637420654,1.0
2025-01-02 02:49:00+00:00,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0
2025-01-02 02:50:00+00:00,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0
2025-01-02 02:51:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 02:52:00+00:00,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0
2025-01-02 02:53:00+00:00,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0
2025-01-02 02:54:00+00:00,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0
2025-01-02 02:55:00+00:00,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0
2025-01-02 02:56:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 02:57:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 02:58:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 02:59:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:00:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:01:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:02:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:03:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:04:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:05:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:06:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:07:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:08:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:09:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:10:00+00:00,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0
2025-01-02 03:11:00+00:00,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0
2025-01-02 03:12:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:13:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:14:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:15:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:16:00+00:00,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0
2025-01-02 03:17:00+00:00,1.0371291637420654,1.0371291637420654,1.0371291637420654,1.0371291637420654,1.0
2025-01-02 03:18:00+00:00,1.0371291637420654,1.0371291637420654,1.0371291637420654,1.0371291637420654,1.0
2025-01-02 03:19:00+00:00,1.0371291637420654,1.0371291637420654,1.0371291637420654,1.0371291637420654,1.0
2025-01-02 03:20:00+00:00,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0
2025-01-02 03:21:00+00:00,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0
2025-01-02 03:22:00+00:00,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0
2025-01-02 03:23:00+00:00,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0
2025-01-02 03:24:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:25:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:26:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:27:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:28:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:29:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:30:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:31:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:32:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:33:00+00:00,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0
2025-01-02 03:34:00+00:00,1.0376672744750977,1.0376672744750977,1.0376672744750977,1.0376672744750977,1.0
2025-01-02 03:35:00+00:00,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0
2025-01-02 03:36:00+00:00,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0
2025-01-02 03:37:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:38:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:39:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:40:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:41:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:42:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:43:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:44:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:45:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:46:00+00:00,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0
2025-01-02 03:47:00+00:00,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0
2025-01-02 03:48:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:49:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 03:50:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:51:00+00:00,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0
2025-01-02 03:52:00+00:00,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0
2025-01-02 03:53:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:54:00+00:00,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0372368097305298,1.0
2025-01-02 03:55:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:56:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:57:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:58:00+00:00,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0373444557189941,1.0
2025-01-02 03:59:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 04:00:00+00:00,1.037451982498169,1.037451982498169,1.037451982498169,1.037451982498169,1.0
2025-01-02 04:01:00+00:00,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0
2025-01-02 04:02:00+00:00,1.0376672744750977,1.0376672744750977,1.0376672744750977,1.0376672744750977,1.0
2025-01-02 04:03:00+00:00,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0
2025-01-02 04:04:00+00:00,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0
2025-01-02 04:05:00+00:00,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0
2025-01-02 04:06:00+00:00,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0375596284866333,1.0
2025-01-02 04:07:00+00:00,1.0376672744750977,1.0376672744750977,1.0376672744750977,1.0376672744750977,1.0
2025-01-02 04:08:00+00:00,1.0376672744750977,1.0376672744750977,1.0376672744750977,1.0376672744750977,1.0
